"","iid","id","gender","idg","condtn","wave","round","position","order","partner","pid","match","int_corr","samerace","age_o","race_o","pf_o_att","pf_o_sin","pf_o_int","pf_o_fun","pf_o_amb","pf_o_sha","dec_o","attr_o","sinc_o","intel_o","fun_o","amb_o","shar_o","like_o","prob_o","age","field","field_cd","race","imprace","imprelig","goal","date","go_out","career","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","exphappy","attr1_1","sinc1_1","intel1_1","fun1_1","amb1_1","shar1_1","attr2_1","sinc2_1","intel2_1","fun2_1","amb2_1","shar2_1","attr3_1","sinc3_1","fun3_1","intel3_1","amb3_1","dec","attr","sinc","intel","fun","amb","shar","like","prob","attr1_2","sinc1_2","intel1_2","fun1_2","amb1_2","shar1_2","attr3_2","sinc3_2","intel3_2","fun3_2","amb3_2","race_explained","race_explained_o","field_explained","imprelig_o","imprace_o","goal_o","date_o","go_out_o","sports_o","tvsports_o","exercise_o","dining_o","museums_o","art_o","hiking_o","gaming_o","clubbing_o","reading_o","tv_o","theater_o","movies_o","concerts_o","music_o","shopping_o","yoga_o","exphappy_o"
"1333",94,1,1,2,2,4,18,5,9,1,76,1,0.21,0,34,2,10,10,30,20,10,20,1,5,5,5,10,8,0,5,5,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,6,6,6,7,7,6,7,7,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",7,5,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6
"1334",94,1,1,2,2,4,18,10,14,2,77,1,0.56,0,22,2,15,20,20,20,15,10,1,4,7,8,10,7,7,8,4,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,8,8,7,7,7,5,7,7,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",2,2,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6
"1335",94,1,1,2,2,4,18,16,2,3,78,0,0.69,0,23,3,10,25,20,10,20,15,0,4,2,9,2,10,2,5,1,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,7,5,6,6,5,3,5,3,20,20,20,10,20,10,7,9,8,10,9,"Asian","Latino","Business/Econ/Finance",4,1,2,7,3,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7
"1336",94,1,1,2,2,4,18,15,1,4,79,0,0.27,1,26,4,10,20,15,20,20,15,0,5,6,7,6,9,5,5,5,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,7,7,8,8,6,9,8,6,20,20,20,10,20,10,7,9,8,10,9,"Asian","Asian","Business/Econ/Finance",8,8,2,7,1,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5
"1337",94,1,1,2,2,4,18,14,18,5,80,0,0.61,1,27,4,10,20,20,10,20,20,0,1,0,8,7,0,7,5,5,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,6,7,7,7,7,5,5,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","Asian","Business/Econ/Finance",1,3,1,5,4,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7
"1338",94,1,1,2,2,4,18,1,5,6,81,0,0.6,0,28,2,10,10,20,20,20,20,0,2,10,10,8,10,6,8,8,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,9,8,8,8,8,6,8,6,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",9,6,5,5,2,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,5
"1339",94,1,1,2,2,4,18,6,10,7,82,1,0.29,0,25,6,20,20,20,20,10,10,1,7,7,10,10,9,8,8,8,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,9,9,8,8,6,6,8,7,20,20,20,10,20,10,7,9,8,10,9,"Asian","Other","Business/Econ/Finance",7,2,1,3,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7
"1340",94,1,1,2,2,4,18,12,16,8,83,0,0.54,0,35,3,10,32,20,12,11,15,0,4,6,7,6,9,8,5,3,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,7,7,7,7,7,5,6,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","Latino","Business/Econ/Finance",5,1,2,6,1,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,6
"1341",94,1,1,2,2,4,18,13,17,9,84,0,0.65,0,32,3,30,30,30,5,0,5,0,1,5,0,10,0,3,0,3,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,6,7,6,6,6,5,5,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","Latino","Business/Econ/Finance",1,1,2,4,1,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,7
"1342",94,1,1,2,2,4,18,2,6,10,85,0,0.3,0,30,2,20,25,15,15,15,10,0,4,1,4,1,10,1,1,3,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,7,7,7,7,7,5,5,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",5,3,2,6,4,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4
"1343",94,1,1,2,2,4,18,7,11,11,86,0,0.27,0,22,2,15,20,20,20,5,20,0,5,7,8,9,5,0,7,5,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,6,8,8,8,6,6,6,7,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",1,1,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6
"1344",94,1,1,2,2,4,18,9,13,12,87,0,0.69,0,23,2,15,15,20,15,15,20,0,2,3,2,1,1,1,1,4,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,7,7,7,7,7,5,6,7,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",10,8,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4
"1345",94,1,1,2,2,4,18,8,12,13,88,0,0.73,0,23,2,15,15,20,15,20,15,0,1,2,10,1,10,4,2,2,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,7,6,6,6,6,5,5,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",7,8,1,4,4,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5
"1346",94,1,1,2,2,4,18,3,7,14,89,0,0.18,0,27,2,25,15,20,20,20,0,0,6,9,8,5,7,6,6,5,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,5,5,5,5,5,5,5,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",2,3,1,7,3,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5
"1347",94,1,1,2,2,4,18,4,8,15,90,0,0.37,1,23,4,15,21,18,18,10,18,0,0,5,5,0,9,0,2,0,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,5,6,9,3,3,3,3,3,20,20,20,10,20,10,7,9,8,10,9,"Asian","Asian","Business/Econ/Finance",1,4,2,7,7,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5
"1348",94,1,1,2,2,4,18,11,15,16,91,0,0.57,0,25,6,15,3,50,20,2,10,0,5,7,7,7,8,0,5,3,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,9,8,8,8,8,5,7,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","Other","Business/Econ/Finance",8,6,1,3,2,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5
"1349",94,1,1,2,2,4,18,17,3,17,92,0,0.64,0,29,2,10,20,20,20,20,10,0,4,3,9,3,8,5,3,3,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,0,9,8,8,6,7,7,6,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",2,1,5,6,1,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5
"1350",94,1,1,2,2,4,18,18,4,18,93,0,0.27,0,29,2,14,20,18,24,18,6,0,6,6,7,7,8,6,7,5,28,"Business (MBA)",8,4,6,8,2,6,3,"Marketing",7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,20,20,20,10,10,20,50,0,30,20,0,0,6,9,9,9,7,1,7,9,9,8,6,7,7,5,20,20,20,10,20,10,7,9,8,10,9,"Asian","European","Business/Econ/Finance",2,2,1,5,1,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6
"1351",95,2,1,4,2,4,18,5,11,1,76,0,-0.18,1,34,2,10,10,30,20,10,20,0,4,5,5,4,6,0,2,2,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,6,6,7,8,4,6,5,4,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",7,5,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6
"1352",95,2,1,4,2,4,18,10,16,2,77,0,-0.2,1,22,2,15,20,20,20,15,10,0,4,6,6,6,5,7,4,6,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,4,6,5,6,5,5,4,4,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",2,2,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6
"1353",95,2,1,4,2,4,18,16,4,3,78,0,-0.16,0,23,3,10,25,20,10,20,15,0,2,4,9,4,9,6,5,1,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,5,6,7,4,4,6,4,3,18,15,18,20,12,17,8,9,10,8,7,"European","Latino","Business/Econ/Finance",4,1,2,7,3,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7
"1354",95,2,1,4,2,4,18,15,3,4,79,0,-0.04,0,26,4,10,20,15,20,20,15,0,5,6,6,5,5,4,5,5,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,4,7,7,6,5,5,5,3,18,15,18,20,12,17,8,9,10,8,7,"European","Asian","Business/Econ/Finance",8,8,2,7,1,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5
"1355",95,2,1,4,2,4,18,14,2,5,80,0,0.31,0,27,4,10,20,20,10,20,20,0,7,9,9,8,9,8,8,8,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,5,8,7,5,6,4,5,3,18,15,18,20,12,17,8,9,10,8,7,"European","Asian","Business/Econ/Finance",1,3,1,5,4,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7
"1356",95,2,1,4,2,4,18,1,7,6,81,0,-0.21,1,28,2,10,10,20,20,20,20,0,3,7,7,5,7,6,6,8,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,1,6,6,6,8,6,7,6,5,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",9,6,5,5,2,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,5
"1357",95,2,1,4,2,4,18,6,12,7,82,0,-0.25,0,25,6,20,20,20,20,10,10,0,4,8,7,5,7,4,6,7,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,4,6,5,6,5,4,4,6,18,15,18,20,12,17,8,9,10,8,7,"European","Other","Business/Econ/Finance",7,2,1,3,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7
"1358",95,2,1,4,2,4,18,12,18,8,83,0,0.03,0,35,3,10,32,20,12,11,15,0,5,6,8,7,8,8,6,4,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,1,7,7,8,6,7,5,6,5,18,15,18,20,12,17,8,9,10,8,7,"European","Latino","Business/Econ/Finance",5,1,2,6,1,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,6
"1359",95,2,1,4,2,4,18,13,1,9,84,0,-0.03,0,32,3,30,30,30,5,0,5,0,5,8,7,5,5,4,6,6,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,5,7,6,6,6,4,5,4,18,15,18,20,12,17,8,9,10,8,7,"European","Latino","Business/Econ/Finance",1,1,2,4,1,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,7
"1360",95,2,1,4,2,4,18,2,8,10,85,0,-0.37,1,30,2,20,25,15,15,15,10,0,5,6,7,5,6,2,4,5,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,5,7,6,6,5,6,5,3,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",5,3,2,6,4,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4
"1361",95,2,1,4,2,4,18,7,13,11,86,0,0.3,1,22,2,15,20,20,20,5,20,0,6,8,6,7,7,6,6,6,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,1,8,8,8,9,6,9,9,8,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",1,1,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6
"1362",95,2,1,4,2,4,18,9,15,12,87,0,0.21,1,23,2,15,15,20,15,15,20,0,2,2,2,2,2,1,1,5,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,6,7,6,6,6,6,6,4,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",10,8,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4
"1363",95,2,1,4,2,4,18,8,14,13,88,0,0.3,1,23,2,15,15,20,15,20,15,0,2,10,10,2,10,5,4,8,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,1,6,7,7,7,7,6,7,6,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",7,8,1,4,4,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5
"1364",95,2,1,4,2,4,18,3,9,14,89,0,-0.31,1,27,2,25,15,20,20,20,0,0,6,9,8,7,7,6,6,5,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,3,5,6,4,6,3,2,1,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",2,3,1,7,3,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5
"1365",95,2,1,4,2,4,18,4,10,15,90,0,0.32,0,23,4,15,21,18,18,10,18,1,8,8,7,8,6,4,8,3,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,0,3,8,5,4,5,4,3,2,18,15,18,20,12,17,8,9,10,8,7,"European","Asian","Business/Econ/Finance",1,4,2,7,7,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5
"1366",95,2,1,4,2,4,18,11,17,16,91,0,-0.12,0,25,6,15,3,50,20,2,10,0,5,6,6,6,7,0,4,5,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,1,7,7,8,7,8,7,7,6,18,15,18,20,12,17,8,9,10,8,7,"European","Other","Business/Econ/Finance",8,6,1,3,2,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5
"1367",95,2,1,4,2,4,18,17,5,17,92,0,-0.23,1,29,2,10,20,20,20,20,10,0,4,8,9,4,8,3,4,5,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,1,6,6,7,7,4,5,6,4,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",2,1,5,6,1,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5
"1368",95,2,1,4,2,4,18,18,6,18,93,1,-0.57,1,29,2,14,20,18,24,18,6,1,7,8,7,7,7,7,8,6,26,"Business",8,2,7,5,1,5,2,"Business - Investment Management",7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,18,18,18,19,13,14,16,15,19,23,14,13,7,9,8,10,7,1,5,7,7,8,5,6,6,5,18,15,18,20,12,17,8,9,10,8,7,"European","European","Business/Econ/Finance",2,2,1,5,1,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6
"1369",96,3,1,6,2,4,18,5,17,1,76,0,0.65,0,34,2,10,10,30,20,10,20,0,2,10,4,4,4,0,2,2,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,6,7,7,8,0,0,7,7,15,20,15,20,15,15,7,9,9,7,9,"Latino","European","Engineering",7,5,2,7,2,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6
"1370",96,3,1,6,2,4,18,10,4,2,77,0,0.28,0,22,2,15,20,20,20,15,10,0,4,6,7,4,6,2,4,1,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,0,7,7,7,6,0,0,7,5,15,20,15,20,15,15,7,9,9,7,9,"Latino","European","Engineering",2,2,1,4,2,7,1,10,9,9,9,8,3,6,6,6,8,8,10,10,7,9,6
"1371",96,3,1,6,2,4,18,16,10,3,78,0,0.55,1,23,3,10,25,20,10,20,15,0,2,5,9,2,9,2,7,2,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,0,6,6,6,6,6,0,6,6,15,20,15,20,15,15,7,9,9,7,9,"Latino","Latino","Engineering",4,1,2,7,3,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7
"1372",96,3,1,6,2,4,18,15,9,4,79,0,0.49,0,26,4,10,20,15,20,20,15,0,7,7,7,5,5,5,7,5,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,8,9,9,9,8,8,9,8,15,20,15,20,15,15,7,9,9,7,9,"Latino","Asian","Engineering",8,8,2,7,1,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5
"1373",96,3,1,6,2,4,18,14,8,5,80,0,-0.36,0,27,4,10,20,20,10,20,20,0,6,7,8,7,8,7,7,8,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,0,6,7,7,6,0,0,6,7,15,20,15,20,15,15,7,9,9,7,9,"Latino","Asian","Engineering",1,3,1,5,4,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7
"1374",96,3,1,6,2,4,18,1,13,6,81,0,0.37,0,28,2,10,10,20,20,20,20,0,2,6,8,4,7,4,5,6,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,7,7,7,8,0,0,8,6,15,20,15,20,15,15,7,9,9,7,9,"Latino","European","Engineering",9,6,5,5,2,6,2,7,9,9,7,7,1,7,7,7,9,9,7,7,7,4,5
"1375",96,3,1,6,2,4,18,6,18,7,82,0,0.56,0,25,6,20,20,20,20,10,10,0,5,10,8,8,9,7,8,8,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,7,8,8,8,0,0,8,8,15,20,15,20,15,15,7,9,9,7,9,"Latino","Other","Engineering",7,2,1,3,2,5,5,5,8,9,10,9,1,7,8,6,8,8,8,9,6,7,7
"1376",96,3,1,6,2,4,18,12,6,8,83,0,0.32,1,35,3,10,32,20,12,11,15,0,4,8,8,5,7,6,5,2,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,0,7,7,7,6,6,0,7,6,15,20,15,20,15,15,7,9,9,7,9,"Latino","Latino","Engineering",5,1,2,6,1,5,1,3,5,7,8,3,1,6,8,3,7,8,7,8,4,7,6
"1377",96,3,1,6,2,4,18,13,7,9,84,0,0.44,1,32,3,30,30,30,5,0,5,0,5,8,8,6,6,5,6,4,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,7,7,8,8,8,8,8,7,15,20,15,20,15,15,7,9,9,7,9,"Latino","Latino","Engineering",1,1,2,4,1,7,1,9,9,9,9,3,1,9,9,1,9,10,9,9,5,5,7
"1378",96,3,1,6,2,4,18,2,14,10,85,0,0.71,0,30,2,20,25,15,15,15,10,0,5,5,6,6,6,2,3,3,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,7,7,7,7,0,0,8,6,15,20,15,20,15,15,7,9,9,7,9,"Latino","European","Engineering",5,3,2,6,4,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4
"1379",96,3,1,6,2,4,18,7,1,11,86,0,0.11,0,22,2,15,20,20,20,5,20,0,6,7,7,4,0,0,5,5,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,1,8,8,9,8,0,8,9,7,15,20,15,20,15,15,7,9,9,7,9,"Latino","European","Engineering",1,1,2,7,1,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6
"1380",96,3,1,6,2,4,18,9,3,12,87,0,0.16,0,23,2,15,15,20,15,15,20,0,3,6,6,5,7,4,1,7,26,"Computer Science",5,3,3,6,1,7,1,"Academic or Research staff",2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,10,20,20,22,6,22,20,25,15,20,10,10,7,9,9,9,9,0,7,6,6,7,0,0,7,5,15,20,15,20,15,15,7,9,9,7,9,"Latino","European","Engineering",10,8,1,3,2,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4
